coordinates;color;speed_limit;current_speed
[(9.0930783, 46.2376838), (9.0937961, 46.2379243), (9.0940298, 46.2379904), (9.0941738, 46.2380182), (9.0942298, 46.238029), (9.0944814, 46.2380486), (9.0946615, 46.2380553), (9.0947322, 46.238058), (9.095063, 46.2380386), (9.096287, 46.2379373), (9.0975769, 46.2378248), (9.0978566, 46.2378026), (9.0982404, 46.2377899), (9.0985085, 46.2377944), (9.0986795, 46.2377912), (9.0988411, 46.2377755), (9.0990609, 46.2377357), (9.0992067, 46.2377211), (9.0993802, 46.2377167), (9.099608, 46.2377241), (9.0998728, 46.2377332), (9.1002988, 46.2377456), (9.1006945, 46.2377574), (9.1008804, 46.237759), (9.1010802, 46.2377714), (9.1012239, 46.2377928), (9.1013996, 46.2378271), (9.1016442, 46.2378972), (9.1018198, 46.237931), (9.1019906, 46.2379554), (9.1021943, 46.2379776), (9.1023489, 46.2379873), (9.102575, 46.2380037), (9.1028046, 46.2380201)];green;60;100
[(9.1065545, 46.2317732), (9.1066141, 46.2317664), (9.1069171, 46.2317314), (9.1073021, 46.2316798), (9.107697, 46.2316155)];orange;80;56
[(9.0795827, 46.2332282), (9.0800385, 46.2332663), (9.0806636, 46.2333075), (9.08096, 46.2333353), (9.0811726, 46.2333662), (9.081375, 46.2334091), (9.0815796, 46.2334652), (9.0817591, 46.2335215), (9.0826759, 46.2338472), (9.0836412, 46.2342033), (9.0853798, 46.2348446), (9.087547, 46.235644), (9.0880518, 46.2358296), (9.0881623, 46.2358703), (9.0890602, 46.2361996), (9.089508, 46.236364), (9.0911763, 46.2369896), (9.0917343, 46.2371912), (9.0930783, 46.2376838)];green;80;100
[(9.091169, 46.2309712), (9.0908316, 46.2309804), (9.0902015, 46.2310061), (9.0895701, 46.2310524), (9.0888348, 46.2311367), (9.0882109, 46.2312147), (9.0871635, 46.2313453), (9.0862514, 46.2314554), (9.0854627, 46.2315519), (9.0848058, 46.2316364), (9.0843818, 46.2316763), (9.0840416, 46.2317066), (9.083371, 46.23174), (9.0828566, 46.231746), (9.0823806, 46.2317316), (9.0819013, 46.2316982), (9.0814221, 46.2316408), (9.0810149, 46.2315806), (9.080559, 46.2314953), (9.0801436, 46.2314005), (9.0797257, 46.2312852), (9.0792619, 46.2311485), (9.0788393, 46.2309985), (9.0784, 46.2308236), (9.077757, 46.2305249), (9.0771325, 46.2302504), (9.0743774, 46.2290126), (9.0738428, 46.2287887), (9.0732605, 46.2285746), (9.0727045, 46.2283976), (9.0721805, 46.2282595), (9.0714856, 46.228103)];green;100;100
[(9.1060522, 46.2319064), (9.1052611, 46.2319608), (9.1046395, 46.2319824)];orange;80;56
[(9.0965925, 46.231307), (9.0977333, 46.2314172), (9.0988702, 46.2315255), (9.0997941, 46.2316155), (9.1006958, 46.2317025), (9.1014398, 46.2317712)];green;100;100
[(9.106921, 46.2318145), (9.1061623, 46.2318948), (9.1060522, 46.2319064)];orange;80;56
[(9.1077674, 46.2316946), (9.1073361, 46.2317604), (9.106921, 46.2318145)];orange;80;56
[(9.0955478, 46.2312087), (9.0965925, 46.231307)];green;100;100
[(9.0946464, 46.2311189), (9.0955478, 46.2312087)];green;100;100
[(9.0954454, 46.2312814), (9.0947608, 46.2312142)];green;100;100
[(9.0979194, 46.2315219), (9.097679, 46.2315003)];green;100;100
[(9.097679, 46.2315003), (9.0969691, 46.2314307), (9.0956228, 46.2312988), (9.0954454, 46.2312814)];green;100;100
[(9.1046395, 46.2319824), (9.104197, 46.231987), (9.1037966, 46.2319853), (9.1032869, 46.2319743), (9.1027978, 46.2319509), (9.1020306, 46.2318999), (9.1010119, 46.231819), (9.1001999, 46.2317424), (9.0995173, 46.2316785), (9.0988887, 46.2316153), (9.0979194, 46.2315219)];orange;100;56
[(9.1008919, 46.2323962), (9.1008731, 46.2324224), (9.1008458, 46.2324446), (9.1008117, 46.2324618), (9.1007727, 46.2324728), (9.1007286, 46.2324772), (9.1006844, 46.2324737), (9.1006429, 46.2324627), (9.1006066, 46.2324449), (9.100578, 46.2324213), (9.1005589, 46.2323935), (9.1005504, 46.2323633)];green;50;100
[(9.0992604, 46.231912), (9.0992556, 46.2319993), (9.099277, 46.2320599), (9.0993143, 46.2321113), (9.0993914, 46.2321739), (9.0994998, 46.2322212), (9.0996638, 46.2322488), (9.0998942, 46.2322756), (9.1001333, 46.2323013), (9.1003171, 46.2323201), (9.1004502, 46.2323303)];green;50;100
[(9.1041904, 46.2319055), (9.1046354, 46.2318975), (9.1053467, 46.231873), (9.1059785, 46.2318292), (9.1065545, 46.2317732)];orange;80;56
[(9.1014398, 46.2317712), (9.1019435, 46.2318122), (9.1027898, 46.2318691), (9.1031603, 46.2318837), (9.1035438, 46.2318989), (9.1041904, 46.2319055)];green;80;100
[(9.1106648, 46.2342438), (9.1101846, 46.2337682), (9.1098386, 46.2334194), (9.1095704, 46.2331559), (9.1091533, 46.2327867), (9.1089454, 46.2326689), (9.108755, 46.2325826), (9.1085228, 46.2325041), (9.1080439, 46.2324174), (9.1075974, 46.2323696), (9.1065513, 46.2322722), (9.1061952, 46.2322578), (9.1059735, 46.2322793), (9.1057399, 46.2323362), (9.1054103, 46.2324444), (9.1051474, 46.232578), (9.1049328, 46.2326967), (9.104559, 46.2328932), (9.1045091, 46.2329194), (9.1042864, 46.2329973), (9.1040665, 46.2330381), (9.1038519, 46.2330437), (9.1035649, 46.2329991), (9.102746, 46.2327865)];orange;80;56
[(9.0994504, 46.2310213), (9.0994263, 46.2311141), (9.0993799, 46.2313214)];green;50;100
[(9.1005504, 46.2323633), (9.1005187, 46.2323508), (9.1004502, 46.2323303)];green;50;100
[(9.101065, 46.232394), (9.1012699, 46.2324183), (9.1014014, 46.2324362), (9.1015435, 46.2324629), (9.1016993, 46.2324966), (9.1019327, 46.2325586), (9.1023392, 46.2326744), (9.1026859, 46.2327699), (9.102746, 46.2327865)];green;50;100
[(9.1004502, 46.2323303), (9.1005083, 46.2323268), (9.1005585, 46.2323168)];green;50;100
[(9.101065, 46.232394), (9.1009756, 46.2323893), (9.1009222, 46.2323923), (9.1008919, 46.2323962)];green;50;100
[(9.0913689, 46.2308848), (9.0916659, 46.2308878), (9.0921756, 46.2309029), (9.092768, 46.230943), (9.0935741, 46.2310128), (9.0946464, 46.2311189)];green;100;100
[(9.0911659, 46.2308863), (9.0913689, 46.2308848)];green;100;100
[(9.091367, 46.2309687), (9.091169, 46.2309712)];green;100;100
[(9.0947608, 46.2312142), (9.0935643, 46.2311002), (9.0927646, 46.2310318), (9.0921594, 46.230988), (9.0916004, 46.230973), (9.091367, 46.2309687)];green;100;100
[(9.1005504, 46.2323633), (9.1005504, 46.2323401), (9.1005585, 46.2323168)];green;50;100
[(9.1009012, 46.2323509), (9.1008986, 46.2323736), (9.1008919, 46.2323962)];green;50;100
[(9.1005585, 46.2323168), (9.1005688, 46.2323007), (9.1005965, 46.2322729), (9.1006342, 46.2322515), (9.1006789, 46.2322381), (9.1007272, 46.2322336), (9.1007754, 46.2322385), (9.1008198, 46.2322523), (9.1008571, 46.2322741), (9.1008843, 46.232302), (9.1008994, 46.2323341), (9.1009012, 46.2323509)];green;50;100
[(9.1099504, 46.2376961), (9.1100827, 46.2376397), (9.110308, 46.2375035), (9.1104297, 46.2374045), (9.110569, 46.2373114), (9.1107175, 46.2372316), (9.1109034, 46.2371565), (9.1110728, 46.2371019), (9.1112374, 46.2370588), (9.1114131, 46.2370378), (9.1115942, 46.2370399), (9.111757, 46.2370547), (9.1120194, 46.2370858), (9.1120777, 46.2370945), (9.1123014, 46.2371218), (9.1125586, 46.2371563), (9.1128664, 46.2372021), (9.1132536, 46.2372801), (9.1139763, 46.2374087), (9.1145601, 46.2375116), (9.1149253, 46.2375728), (9.1150979, 46.2376115), (9.1153306, 46.2376751), (9.1155307, 46.2377455), (9.1156565, 46.2377817), (9.1157556, 46.2378008), (9.1158271, 46.2378095), (9.1158967, 46.2378082), (9.1159612, 46.2378078), (9.1159854, 46.2378063), (9.1160339, 46.2378032), (9.1161429, 46.2377919), (9.1161871, 46.2377855)];green;50;56
[(9.126015, 46.2386473), (9.1262266, 46.2386552), (9.1263981, 46.2386551), (9.1265806, 46.2386487), (9.126883, 46.2386301), (9.1271728, 46.2386105), (9.1275842, 46.23858), (9.1280151, 46.2385532), (9.1285046, 46.2385267), (9.1289707, 46.2385024), (9.1291864, 46.2384921), (9.1295184, 46.2384731), (9.1300108, 46.2384342), (9.1301381, 46.238424), (9.1303632, 46.2383965), (9.1305004, 46.238374), (9.1306226, 46.2383424)];green;50;48
[(9.1028046, 46.2380201), (9.1029965, 46.2380213), (9.1031001, 46.2380247), (9.103204, 46.2380307), (9.1033177, 46.2380522), (9.1034561, 46.23809), (9.1035828, 46.2381343), (9.10374, 46.2381971), (9.1038649, 46.2382483), (9.1040425, 46.2383204), (9.1041723, 46.2383773), (9.1043362, 46.2384514), (9.104504, 46.2385561), (9.1046339, 46.2386528), (9.1047589, 46.2387244), (9.1048533, 46.2387606), (9.1049842, 46.2387924), (9.1051534, 46.2388274), (9.1052154, 46.2388399), (9.1053045, 46.2388579), (9.1055847, 46.2388786), (9.1057232, 46.2388789), (9.1059639, 46.2388644), (9.1061874, 46.2388338), (9.1063653, 46.2387926), (9.106697, 46.2387253), (9.1068056, 46.2387033), (9.1071369, 46.2386323), (9.107421, 46.2385501), (9.1076029, 46.2384773), (9.1076821, 46.2384389), (9.1077657, 46.2383984), (9.1079099, 46.2383389), (9.1081126, 46.2382845), (9.1081625, 46.2382735), (9.1086008, 46.238163), (9.1087157, 46.238129), (9.108793, 46.2380971), (9.1088486, 46.2380763), (9.1089033, 46.2380614), (9.1089563, 46.2380514), (9.1090039, 46.2380456), (9.1090481, 46.2380415), (9.1091051, 46.2380353), (9.1091483, 46.238027), (9.1091888, 46.2380144), (9.10926, 46.2379853), (9.1093546, 46.2379451), (9.1097387, 46.2377832), (9.1099504, 46.2376961)];green;50;56
[(9.1065545, 46.2317732), (9.1066141, 46.2317664), (9.1069171, 46.2317314), (9.1073021, 46.2316798), (9.107697, 46.2316155)];orange;80;56
[(9.116391, 46.237878), (9.1164111, 46.2379097), (9.1164421, 46.2379454), (9.1164809, 46.2379839), (9.1165288, 46.2380198), (9.116545, 46.238029), (9.1165783, 46.2380477), (9.1166298, 46.2380659), (9.1167004, 46.2380826), (9.1167538, 46.2380898), (9.116816, 46.2380925), (9.116904, 46.2380904), (9.1170897, 46.2380788), (9.117206, 46.2380781), (9.1172858, 46.2380811), (9.1173636, 46.2380906), (9.1174489, 46.2381064), (9.1175248, 46.2381254), (9.1175969, 46.2381475), (9.117644, 46.2381659), (9.117822, 46.2382479), (9.1179598, 46.2383032), (9.11807, 46.2383439), (9.1180887, 46.2383498), (9.118172, 46.238376), (9.1182876, 46.2384081), (9.1191221, 46.2386165), (9.1192852, 46.2386508), (9.1194681, 46.238682), (9.1196131, 46.238703), (9.119802, 46.2387246), (9.1199324, 46.238741), (9.1200278, 46.2387558), (9.1201348, 46.2387765), (9.1203374, 46.2388191), (9.1204659, 46.2388389), (9.1205704, 46.2388493), (9.1206888, 46.238858), (9.1207932, 46.2388595), (9.1212668, 46.2388506), (9.1214239, 46.2388419), (9.1215278, 46.2388303), (9.1217087, 46.2388048), (9.1218935, 46.238777)];orange;80;48
[(9.1090097, 46.2314671), (9.1082852, 46.2316011), (9.1077674, 46.2316946)];orange;80;56
[(9.1135473, 46.2305014), (9.1129103, 46.2306559), (9.1121203, 46.2308375)];green;80;104
[(9.1105566, 46.2310487), (9.1118688, 46.2307897), (9.1129427, 46.2305995), (9.1135473, 46.2305014)];orange;80;56
[(9.1390879, 46.2358279), (9.137427, 46.2331813), (9.136689, 46.2321866), (9.1361214, 46.2315426), (9.1348143, 46.2304866), (9.1336858, 46.2297837), (9.1325481, 46.2292291), (9.1314201, 46.228803), (9.1297825, 46.2282505), (9.1289975, 46.2280815), (9.1274659, 46.2278699), (9.1259376, 46.2277859), (9.1246632, 46.2278937), (9.1230292, 46.2282009), (9.1188631, 46.2292438), (9.114039, 46.2304016)];green;80;104
[(9.107697, 46.2316155), (9.1084242, 46.2314919), (9.108923, 46.2313999)];orange;80;56
[(9.114039, 46.2304016), (9.1135473, 46.2305014)];green;80;104
[(9.106921, 46.2318145), (9.1061623, 46.2318948), (9.1060522, 46.2319064)];orange;80;56
[(9.1077674, 46.2316946), (9.1073361, 46.2317604), (9.106921, 46.2318145)];orange;80;56
[(9.1121203, 46.2308375), (9.1105993, 46.231145)];green;80;104
[(9.1105993, 46.231145), (9.1090097, 46.2314671)];orange;80;56
[(9.1099339, 46.2311912), (9.1105566, 46.2310487)];orange;80;56
[(9.108923, 46.2313999), (9.1099339, 46.2311912)];orange;80;56
[(9.1165173, 46.237769), (9.1165073, 46.2378057), (9.1164808, 46.2378383), (9.1164407, 46.2378633), (9.116391, 46.237878), (9.1163367, 46.237881), (9.1162839, 46.2378716), (9.1162383, 46.2378509), (9.1162048, 46.2378212), (9.1161871, 46.2377855), (9.1161874, 46.2377463), (9.1162067, 46.2377094), (9.1162429, 46.2376791), (9.1162917, 46.237659), (9.1163446, 46.2376515), (9.1163982, 46.2376562), (9.1164468, 46.2376725), (9.1164853, 46.2376987), (9.1165097, 46.237732), (9.1165173, 46.237769)];green;50;48
[(9.1106648, 46.2342438), (9.1101846, 46.2337682), (9.1098386, 46.2334194), (9.1095704, 46.2331559), (9.1091533, 46.2327867), (9.1089454, 46.2326689), (9.108755, 46.2325826), (9.1085228, 46.2325041), (9.1080439, 46.2324174), (9.1075974, 46.2323696), (9.1065513, 46.2322722), (9.1061952, 46.2322578), (9.1059735, 46.2322793), (9.1057399, 46.2323362), (9.1054103, 46.2324444), (9.1051474, 46.232578), (9.1049328, 46.2326967), (9.104559, 46.2328932), (9.1045091, 46.2329194), (9.1042864, 46.2329973), (9.1040665, 46.2330381), (9.1038519, 46.2330437), (9.1035649, 46.2329991), (9.102746, 46.2327865)];orange;80;56
[(9.1162917, 46.237659), (9.1162576, 46.2376057), (9.1161992, 46.2375245), (9.1160464, 46.2374058), (9.115931, 46.237339), (9.1157378, 46.2372296), (9.1154723, 46.2370923), (9.1151451, 46.2369494), (9.1143029, 46.2366007), (9.1131415, 46.236032), (9.1120579, 46.2353873), (9.1114721, 46.2349788), (9.111165, 46.2347255), (9.1108525, 46.2344296), (9.1106648, 46.2342438)];orange;80;48
[(9.1218935, 46.238777), (9.1220782, 46.2387493), (9.1224637, 46.2386903), (9.1227685, 46.2386554), (9.1230402, 46.2386271), (9.1234063, 46.2386045), (9.1236723, 46.2385922), (9.1239686, 46.2385831), (9.1242562, 46.2385802), (9.1244821, 46.2385815), (9.1246337, 46.2385852), (9.1249322, 46.2385953), (9.12516, 46.2386054), (9.1255223, 46.2386213), (9.1255656, 46.2386232), (9.126015, 46.2386473)];green;50;48
[(9.1425025, 46.2414571), (9.1427922, 46.2417314), (9.1431162, 46.2420184), (9.1435298, 46.2423587), (9.1439123, 46.2426239), (9.1441311, 46.2427736), (9.144356, 46.242917), (9.1449836, 46.2432973), (9.1456856, 46.243674), (9.1462549, 46.2439503), (9.1470202, 46.2442981), (9.1478596, 46.2446694), (9.1485873, 46.2449878), (9.1496145, 46.2454493), (9.1503757, 46.2458126), (9.1509585, 46.2461038), (9.1515132, 46.2463972), (9.1519917, 46.2466667), (9.152385, 46.2469015), (9.1525673, 46.2470176), (9.1528985, 46.247227), (9.1534787, 46.2476316), (9.1540214, 46.2480328), (9.1543532, 46.248299), (9.1546622, 46.2485558), (9.1548331, 46.2487065), (9.1552457, 46.249066), (9.1558167, 46.2495761), (9.1568211, 46.2505361), (9.1578072, 46.251468), (9.1588656, 46.2524984)];green;120;104
[(9.1419798, 46.2462774), (9.1422474, 46.2463386), (9.1425371, 46.246373), (9.1425715, 46.2463779)];orange;50;31
[(9.1425715, 46.2463779), (9.1426564, 46.2463893), (9.1427303, 46.2464049), (9.1428003, 46.2464236), (9.1429049, 46.2464584), (9.143119, 46.2465497), (9.1436254, 46.2467702), (9.1438314, 46.2468599), (9.1439186, 46.2468977), (9.1445125, 46.247168), (9.1445341, 46.2471767), (9.1447036, 46.2472452), (9.1447976, 46.2472912), (9.1449438, 46.2473387), (9.1450303, 46.2473479), (9.1450882, 46.2473638), (9.1453582, 46.2474381), (9.1454076, 46.2474594), (9.1456518, 46.2475536), (9.1460439, 46.2476993), (9.1460904, 46.2477092), (9.1461241, 46.2477112), (9.1461906, 46.247707), (9.1465041, 46.2478323), (9.1468857, 46.2480179), (9.1474053, 46.2482477)];orange;50;31
[(9.1474053, 46.2482477), (9.1477743, 46.2484122), (9.1479287, 46.2484813), (9.1483903, 46.2486848)];orange;50;31
[(9.126015, 46.2386473), (9.1262266, 46.2386552), (9.1263981, 46.2386551), (9.1265806, 46.2386487), (9.126883, 46.2386301), (9.1271728, 46.2386105), (9.1275842, 46.23858), (9.1280151, 46.2385532), (9.1285046, 46.2385267), (9.1289707, 46.2385024), (9.1291864, 46.2384921), (9.1295184, 46.2384731), (9.1300108, 46.2384342), (9.1301381, 46.238424), (9.1303632, 46.2383965), (9.1305004, 46.238374), (9.1306226, 46.2383424)];green;50;48
[(9.1306226, 46.2383424), (9.1308178, 46.2382864), (9.1312133, 46.2381662), (9.1313591, 46.2381236), (9.1314461, 46.2381012), (9.1315341, 46.2380843), (9.131617, 46.2380692), (9.1317261, 46.238057), (9.1317921, 46.2380525), (9.1318601, 46.2380495), (9.1319739, 46.2380519), (9.1320835, 46.2380539), (9.132228, 46.2380537), (9.1324588, 46.2380459)];green;50;48
[(9.1324588, 46.2380459), (9.1329556, 46.2380681), (9.1332525, 46.2380774), (9.1336252, 46.2380786)];green;50;48
[(9.1390373, 46.2427929), (9.1395441, 46.2436441), (9.139689, 46.2439161), (9.1398708, 46.2441826), (9.1401481, 46.244623), (9.1402726, 46.2448134), (9.1404255, 46.2450317), (9.1405639, 46.2451954), (9.1407465, 46.2453835), (9.1409212, 46.2455363), (9.141366, 46.2459128)];green;50;104
[(9.1396733, 46.2371073), (9.1396333, 46.2370104), (9.1396145, 46.2369404), (9.1395984, 46.2368577)];green;80;104
[(9.1395984, 46.2368577), (9.1396754, 46.2369566), (9.1397184, 46.2370164), (9.1397576, 46.2370843)];green;80;104
[(9.1408638, 46.2395196), (9.1407481, 46.2393167)];green;80;104
[(9.140066, 46.2376487), (9.1404015, 46.2383889), (9.1408955, 46.2392852)];green;80;104
[(9.1390879, 46.2358279), (9.137427, 46.2331813), (9.136689, 46.2321866), (9.1361214, 46.2315426), (9.1348143, 46.2304866), (9.1336858, 46.2297837), (9.1325481, 46.2292291), (9.1314201, 46.228803), (9.1297825, 46.2282505), (9.1289975, 46.2280815), (9.1274659, 46.2278699), (9.1259376, 46.2277859), (9.1246632, 46.2278937), (9.1230292, 46.2282009), (9.1188631, 46.2292438), (9.114039, 46.2304016)];green;80;104
[(9.1408955, 46.2392852), (9.1410053, 46.2394865)];green;80;104
[(9.1407481, 46.2393167), (9.1405843, 46.2390134), (9.1400677, 46.2379256)];green;80;104
[(9.1411695, 46.2400064), (9.1408638, 46.2395196)];green;80;104
[(9.1395984, 46.2368577), (9.1390879, 46.2358279)];green;80;104
[(9.1495192, 46.2455111), (9.1484998, 46.2450555), (9.1477819, 46.2447388), (9.1469332, 46.2443603), (9.1461745, 46.244017), (9.1456208, 46.243745)];red;100;31
[(9.1410053, 46.2394865), (9.1413411, 46.2400639)];green;80;104
[(9.1453069, 46.2435878), (9.1451799, 46.2435202)];green;100;104
[(9.1456208, 46.243745), (9.1453069, 46.2435878)];red;100;31
[(9.1451799, 46.2435202), (9.1446085, 46.2431918), (9.1442703, 46.2429826), (9.1438436, 46.2426962), (9.1434256, 46.2424104), (9.1430212, 46.2420676), (9.1427848, 46.2418619), (9.142504, 46.2415964)];green;100;104
[(9.1416133, 46.2406139), (9.1413894, 46.2403273), (9.1411695, 46.2400064)];green;100;104
[(9.142504, 46.2415964), (9.1422265, 46.2413258), (9.1420446, 46.241125)];green;100;104
[(9.1416335, 46.2404553), (9.1419419, 46.2408357), (9.1423094, 46.2412456), (9.1425025, 46.2414571)];green;120;104
[(9.1413411, 46.2400639), (9.1416335, 46.2404553)];green;120;104
[(9.1420446, 46.241125), (9.141886, 46.2409516), (9.1416133, 46.2406139)];green;100;104
[(9.1397576, 46.2370843), (9.140066, 46.2376487)];green;80;104
[(9.1399922, 46.2377696), (9.1396733, 46.2371073)];green;80;104
[(9.1400677, 46.2379256), (9.1399922, 46.2377696)];green;80;104
[(9.141366, 46.2459128), (9.1414087, 46.2459464), (9.1415365, 46.2460467), (9.1416279, 46.2461103), (9.1417, 46.2461521), (9.1417807, 46.2461939), (9.141823, 46.2462117), (9.1418753, 46.2462336), (9.1419798, 46.2462774)];orange;50;31
[(9.138112, 46.2402265), (9.1381238, 46.2401945), (9.1381493, 46.2401665), (9.138186, 46.2401454), (9.1382291, 46.2401333), (9.1382754, 46.2401307), (9.1383207, 46.2401377), (9.1383608, 46.2401539), (9.1383921, 46.2401776), (9.1384123, 46.2402083), (9.1384176, 46.2402419), (9.1384074, 46.2402748), (9.1383827, 46.2403039), (9.138346, 46.2403261), (9.1383011, 46.2403393), (9.1382525, 46.240342), (9.1382051, 46.240334), (9.1381638, 46.2403162), (9.1381326, 46.2402902), (9.138115, 46.2402595), (9.138112, 46.2402265)];green;50;48
[(9.1405095, 46.2394944), (9.1392617, 46.2398323), (9.1391034, 46.2398818), (9.1389595, 46.2399323), (9.1386977, 46.2400386), (9.1383921, 46.2401776)];green;80;104
[(9.1381326, 46.2402902), (9.1379498, 46.2404183), (9.1379087, 46.2404579), (9.1378746, 46.2405042), (9.1378455, 46.2405615), (9.1378258, 46.240624), (9.1378189, 46.2406722), (9.1378207, 46.2407251), (9.1378344, 46.2407847), (9.137853, 46.24083), (9.1378677, 46.2408666), (9.1378853, 46.2408984), (9.138005, 46.2410886)];green;50;48
[(9.1363311, 46.2386446), (9.1362835, 46.2386469), (9.1362372, 46.2386386), (9.1361973, 46.2386204), (9.136167, 46.238593), (9.1361517, 46.2385601), (9.1361532, 46.2385256), (9.1361714, 46.2384935), (9.1361848, 46.2384815), (9.1362073, 46.2384657), (9.1362433, 46.2384515), (9.1362876, 46.2384446), (9.1363329, 46.2384475), (9.1363747, 46.2384599), (9.136409, 46.2384804), (9.1364345, 46.2385106), (9.1364436, 46.2385449), (9.1364354, 46.2385793), (9.1364109, 46.2386098), (9.1363752, 46.2386317), (9.1363311, 46.2386446)];green;50;48
[(9.1364109, 46.2386098), (9.1368324, 46.2388961), (9.1370907, 46.2390897), (9.1372667, 46.2392342), (9.1374326, 46.2393787), (9.138186, 46.2401454)];orange;80;48
[(9.1342362, 46.2380773), (9.1342101, 46.2381033), (9.1341742, 46.2381229), (9.1341317, 46.2381346), (9.1340861, 46.2381373), (9.1340353, 46.2381292), (9.1339912, 46.2381099), (9.1339586, 46.2380818), (9.1339412, 46.2380478), (9.1339403, 46.2380142), (9.1339543, 46.2379819), (9.133982, 46.2379542), (9.1340206, 46.2379337), (9.1340664, 46.2379224), (9.1341174, 46.2379215), (9.1341662, 46.237932), (9.1342074, 46.2379528), (9.1342369, 46.2379816), (9.1342514, 46.2380155), (9.1342504, 46.2380472), (9.1342362, 46.2380773)];green;50;48
