coordinates;color;speed_limit;current_speed
[(8.9926181, 45.8727464), (8.9925367, 45.8727239), (8.9923883, 45.8727057), (8.9922385, 45.8727137), (8.9920981, 45.8727548), (8.9915379, 45.8730418), (8.9914408, 45.8731542), (8.99139, 45.8733422), (8.991223, 45.8738945), (8.9911272, 45.8741897), (8.9911174, 45.8742151), (8.9910978, 45.8742531), (8.9910765, 45.8742847), (8.9910467, 45.8743195), (8.9910169, 45.8743506), (8.9909747, 45.8743876), (8.9909587, 45.8744093), (8.9909547, 45.8744278), (8.9909569, 45.8744456), (8.9909658, 45.8744607), (8.9909871, 45.8744734), (8.9910145, 45.8744814), (8.9910404, 45.8744819), (8.9910647, 45.8744785), (8.9910912, 45.8744709), (8.9912142, 45.8744209), (8.9912921, 45.8743911), (8.9915195, 45.8743087), (8.991616, 45.8742619), (8.9916871, 45.8742178), (8.9917483, 45.8741736), (8.9918112, 45.8741199), (8.9918601, 45.8740718), (8.9919568, 45.8739445), (8.9919899, 45.8739163), (8.9920269, 45.8738991), (8.9920674, 45.873899), (8.9920997, 45.8739063), (8.9921191, 45.8739219), (8.9921309, 45.8739476), (8.9921272, 45.873968), (8.9921154, 45.8739982), (8.9919522, 45.8742835), (8.9916345, 45.8745533), (8.9914459, 45.8747556), (8.9912651, 45.8750181), (8.9911026, 45.8753173), (8.9910167, 45.8754488), (8.9909052, 45.8755324), (8.990476, 45.8758252), (8.9904062, 45.8758834), (8.9904115, 45.8759189), (8.9904585, 45.8759422), (8.9905027, 45.8759441), (8.9905523, 45.8759217), (8.9905993, 45.8758881), (8.9906563, 45.8758432), (8.9923626, 45.8753745), (8.9923986, 45.8753695), (8.9924263, 45.875371), (8.9924447, 45.8753748), (8.9924599, 45.8753842), (8.9924674, 45.875396), (8.992469, 45.8754124), (8.9924632, 45.8754266), (8.9924493, 45.8754387), (8.9924302, 45.8754509), (8.9923521, 45.8754783), (8.9923027, 45.8755002), (8.9922538, 45.8755342), (8.992216, 45.8755685), (8.9921848, 45.8756055), (8.9915218, 45.8765703), (8.9913986, 45.8767505), (8.991023, 45.8772817), (8.9909104, 45.877448), (8.9908912, 45.877474), (8.9908623, 45.8775056), (8.9908334, 45.8775334), (8.9907959, 45.8775587), (8.9907565, 45.8775809), (8.9907069, 45.8776049), (8.9906241, 45.8776326), (8.9901352, 45.8777653), (8.9900968, 45.8777796), (8.99008, 45.877791), (8.9900706, 45.8778026), (8.9900705, 45.8778182), (8.9900792, 45.8778303), (8.9900947, 45.8778381), (8.9901228, 45.8778433), (8.9901497, 45.877844), (8.9901807, 45.8778419), (8.9902826, 45.8778255), (8.9903418, 45.8778194), (8.9903968, 45.8778179), (8.9905176, 45.8778229), (8.9905908, 45.8778216), (8.9906592, 45.8778148), (8.9907343, 45.8778014), (8.991111, 45.8777161), (8.9915796, 45.8776023)];green;50;54
[(8.9768769, 45.8736318), (8.9769027, 45.8736263), (8.9769755, 45.8736102), (8.9770358, 45.8735969)];green;60;54
[(8.9761253, 45.8737641), (8.9768769, 45.8736318)];green;60;54
[(8.9749293, 45.8627198), (8.9747814, 45.8626955), (8.9746225, 45.8626679), (8.9743351, 45.8626031), (8.9740567, 45.8625193), (8.9738907, 45.8624592), (8.9737469, 45.8623958), (8.9736008, 45.8623234), (8.973403, 45.8622255), (8.9733804, 45.8622143), (8.9732773, 45.8621515), (8.9730653, 45.8620223), (8.9730219, 45.8619889), (8.9726966, 45.861739), (8.9722504, 45.8613961), (8.9720614, 45.861246), (8.9718494, 45.8610605)];green;50;42
[(8.975021, 45.8628081), (8.9749871, 45.8627997)];green;50;42
[(8.9774979, 45.8416428), (8.977463, 45.8416401), (8.9774311, 45.8416299), (8.9774055, 45.8416132), (8.9773888, 45.8415916), (8.9773827, 45.8415675), (8.9773879, 45.8415434)];green;50;47
[(9.0162883, 45.8486874), (9.0162725, 45.8486968), (9.0162693, 45.8486989), (9.0162599, 45.8487052), (9.0162475, 45.8487185), (9.016172, 45.8488375), (9.0161481, 45.8488678), (9.0161157, 45.8489001), (9.0157897, 45.849118), (9.0155938, 45.8492416), (9.0153178, 45.8494158), (9.0151984, 45.849469), (9.0150951, 45.8495008), (9.0149681, 45.8495273), (9.0148926, 45.8495307), (9.0148148, 45.849526), (9.0147129, 45.8495148), (9.0146083, 45.8494989), (9.0142288, 45.8493803), (9.0141349, 45.8493569), (9.0140222, 45.8493373), (9.0139015, 45.8493242), (9.0138023, 45.8493168), (9.0136843, 45.8493158), (9.0135609, 45.8493186), (9.0134483, 45.849328), (9.0133235, 45.8493457), (9.0132216, 45.8493626), (9.0127629, 45.8494419), (9.0126878, 45.8494522), (9.0126047, 45.8494606), (9.0125484, 45.8494559), (9.012492, 45.8494447), (9.012433, 45.8494317), (9.012374, 45.8494139), (9.0123204, 45.8493924), (9.0122627, 45.8493616)];orange;50;31
[(9.0164778, 45.8485525), (9.016508, 45.848569)];orange;50;31
[(9.0165275, 45.8486867), (9.0165497, 45.8486972), (9.0166397, 45.8487395), (9.0167755, 45.848813), (9.0170316, 45.8489516), (9.0171221, 45.849008), (9.0171884, 45.8490564), (9.0172772, 45.8491316), (9.0174263, 45.8492649), (9.0176591, 45.8494889), (9.0178632, 45.8496716), (9.0179221, 45.8497169), (9.0179761, 45.8497529), (9.0180375, 45.8497876), (9.0180884, 45.8498099), (9.0181439, 45.8498316), (9.0191627, 45.8501093), (9.0192724, 45.8501407), (9.019693, 45.8502709), (9.0197255, 45.850281)];orange;50;31
[(9.0199258, 45.8503176), (9.0199545, 45.8503042), (9.0199958, 45.8502849), (9.020093, 45.8502605), (9.0206723, 45.8502357), (9.0215069, 45.8501925)];orange;50;31
[(9.0031657, 45.8385616), (9.0032864, 45.8388079), (9.0033877, 45.8389989), (9.0034562, 45.8391281), (9.0035821, 45.8393655), (9.003825, 45.8398235), (9.0038775, 45.8399224), (9.0041387, 45.8404218), (9.0044292, 45.8409725)];green;50;48
[(9.0029927, 45.8384803), (9.0029995, 45.8384511), (9.0030197, 45.8384252), (9.0030511, 45.8384053), (9.0030902, 45.8383938), (9.0031325, 45.8383919)];green;50;48
[(9.0030002, 45.8385094), (9.0028627, 45.8385395), (9.0024989, 45.8386376), (9.0022937, 45.8386885), (9.0010001, 45.8390097), (9.0000947, 45.8392485)];green;50;48
[(9.0073295, 45.8432598), (9.0077235, 45.8433132), (9.0079166, 45.8433375), (9.0081124, 45.8433412), (9.0082573, 45.8433169), (9.0084692, 45.843281), (9.0086548, 45.8432362), (9.0089566, 45.8431671), (9.009196, 45.8431111), (9.0097232, 45.8429918), (9.0100865, 45.8429171), (9.0101767, 45.8428892), (9.0102984, 45.8428367), (9.0103762, 45.8427937), (9.0104555, 45.8427366), (9.0106495, 45.8425656), (9.0108687, 45.8423724), (9.0109408, 45.8422953), (9.0110682, 45.8422449), (9.0112023, 45.8422112), (9.011366, 45.8421888), (9.0115068, 45.842201), (9.0116315, 45.8422402), (9.0117535, 45.8423037), (9.0118851, 45.8424094), (9.0122247, 45.8426745)];orange;50;31
[(9.0182836, 45.8352372), (9.018192, 45.8351654)];green;50;50
[(9.0044292, 45.8409725), (9.004822, 45.8417116)];orange;50;31
[(9.0000947, 45.8392485), (8.9988633, 45.8395613)];green;50;96
[(8.9820756, 45.8726371), (8.9825557, 45.8725035), (8.982767, 45.872436), (8.9829054, 45.8723843), (8.9830059, 45.8723394)];green;50;54
[(8.9828997, 45.8363818), (8.9829848, 45.8363208), (8.9832372, 45.8361882), (8.9835132, 45.8360723), (8.9838334, 45.8360613), (8.9842989, 45.8360057), (8.9846426, 45.8358435), (8.9847212, 45.8357249), (8.9846207, 45.8355181), (8.9845947, 45.8354857), (8.9845494, 45.8354421), (8.9844766, 45.835392), (8.9844065, 45.8353556), (8.9843361, 45.8353319)];green;50;47
[(8.977574, 45.8415158), (8.9777093, 45.8414872), (8.9781755, 45.8413512), (8.9784558, 45.841245), (8.9785638, 45.8412043)];green;50;47
[(9.0270428, 45.8389538), (9.0286545, 45.8388742), (9.0301851, 45.8387959), (9.0310633, 45.8387563), (9.0319329, 45.8387241)];green;60;50
[(9.0189522, 45.8623518), (9.0176094, 45.8627677)];green;50;43
[(9.0216502, 45.8501802), (9.0227182, 45.8501261), (9.0228522, 45.8501169), (9.0232671, 45.8500925), (9.023471, 45.8500749), (9.0235293, 45.8500626), (9.0235877, 45.8500397), (9.0236272, 45.8500168), (9.0236809, 45.849971), (9.0238507, 45.8497618), (9.0239537, 45.8496243), (9.0240651, 45.8495334), (9.0242133, 45.8494362), (9.0244775, 45.8492732), (9.0248909, 45.8490005)];orange;50;31
[(9.0215069, 45.8501925), (9.0216502, 45.8501802)];orange;50;31
[(9.013324, 45.8457005), (9.0137471, 45.8457291)];orange;50;31
[(9.0127549, 45.8456223), (9.0128151, 45.8456431), (9.012948, 45.8456623), (9.0131151, 45.8456864)];orange;50;31
[(9.0278202, 45.8614464), (9.0279838, 45.8595482), (9.0279955, 45.8593931), (9.0279991, 45.8593354), (9.0280314, 45.8593068), (9.0280742, 45.859295), (9.028117, 45.859303), (9.0284192, 45.8594223), (9.0288262, 45.8595788), (9.0288732, 45.859584), (9.0289254, 45.8595755)];green;50;43
[(9.0036066, 45.843105), (9.0033158, 45.843116), (9.0030508, 45.8431294), (9.0026354, 45.8431598), (9.0021687, 45.8432072), (9.0017133, 45.8432699), (9.0014001, 45.8433213), (9.0010341, 45.8433928), (9.0006217, 45.843486), (9.0001763, 45.843602), (8.999919, 45.8436797), (8.999551, 45.8437973), (8.999277, 45.8438929), (8.99892, 45.8440314), (8.998539, 45.8441947), (8.998146, 45.8443783), (8.9977345, 45.8445945), (8.9974309, 45.8447684), (8.9972231, 45.844895), (8.9965746, 45.8453044), (8.9960486, 45.8456311), (8.9956994, 45.8458321), (8.9953302, 45.846026), (8.9949519, 45.8462088), (8.9945538, 45.846381), (8.9941657, 45.8465345), (8.9939251, 45.8466198), (8.9936938, 45.8466995)];red;120;31
[(9.0036013, 45.8429978), (9.0039219, 45.8429963), (9.0042333, 45.8430017), (9.0045823, 45.8430134), (9.0048637, 45.8430293), (9.0051121, 45.8430489), (9.0053206, 45.8430691), (9.0055939, 45.8430984), (9.0059506, 45.8431455), (9.0062461, 45.8431895), (9.0070057, 45.8433071), (9.0089936, 45.8436204)];orange;50;31
[(9.0089601, 45.8437255), (9.0062756, 45.8432993), (9.0059755, 45.8432543), (9.0056269, 45.8432101), (9.0052815, 45.8431698), (9.0050645, 45.8431495), (9.004867, 45.8431346), (9.0046201, 45.8431193), (9.0043776, 45.8431093), (9.0041698, 45.8431019), (9.0038868, 45.8431002), (9.0036066, 45.843105)];red;120;31
[(9.0091233, 45.8436437), (9.0096868, 45.8437292), (9.0106993, 45.8438884), (9.0112577, 45.8439703), (9.0116067, 45.8440158), (9.011971, 45.8440526), (9.0122679, 45.8440704)];orange;50;31
[(9.010776, 45.844133), (9.0108026, 45.844085), (9.010836, 45.8439956), (9.0108693, 45.8439273), (9.0109185, 45.8438366)];orange;50;31
[(9.0109185, 45.8438366), (9.011034, 45.843685), (9.0111035, 45.8436244), (9.0112236, 45.8435273), (9.0125479, 45.8426814), (9.0129935, 45.8424146), (9.0131629, 45.8423421), (9.0133029, 45.8422822)];orange;50;31
[(8.9718494, 45.8610605), (8.9717483, 45.8609676), (8.9716305, 45.8608629)];green;50;42
[(9.0034991, 45.8383821), (9.0049999, 45.8380037), (9.0051633, 45.8379624), (9.0056603, 45.8378368), (9.0059632, 45.8377603)];green;50;48
[(9.0034189, 45.8384029), (9.0034991, 45.8383821)];green;50;48
[(9.0215505, 45.8393839), (9.0216278, 45.8394306), (9.0216849, 45.8394567), (9.0217424, 45.8394741), (9.0218008, 45.839486), (9.0218994, 45.8394934), (9.0219655, 45.8394902), (9.0220444, 45.8394823), (9.0221603, 45.839456)];green;50;50
[(9.0282727, 45.8485674), (9.0280474, 45.8491727), (9.0280287, 45.8492549), (9.0280206, 45.8493483), (9.0280215, 45.8494489), (9.0280554, 45.8498172), (9.0280608, 45.8498757), (9.0280555, 45.8499177), (9.0280447, 45.8499513), (9.0280273, 45.8499906), (9.0280059, 45.850027), (9.0279817, 45.8500634), (9.0279509, 45.8501008), (9.0279147, 45.85014), (9.0278744, 45.8501802), (9.0275656, 45.8503669), (9.0274835, 45.8504184), (9.0273989, 45.8505295), (9.0272362, 45.850969)];green;50;41
[(9.0250335, 45.8550611), (9.0246125, 45.8556813), (9.0245642, 45.8558083), (9.024591, 45.8559185), (9.0250061, 45.8562907), (9.0250384, 45.8563334), (9.0250491, 45.8563989), (9.0250391, 45.8564308), (9.0247569, 45.8568603), (9.0247283, 45.8569425), (9.0247058, 45.8571162), (9.0246785, 45.8571819), (9.0246454, 45.857234), (9.0245233, 45.8573947), (9.0240203, 45.8579962)];green;50;43
[(9.0154058, 45.8353722), (9.0157892, 45.835299), (9.0158137, 45.8352934), (9.0159393, 45.8352721), (9.017021, 45.8350774), (9.0173938, 45.8350095), (9.0174678, 45.8349937)];green;50;50
[(9.0282829, 45.8475025), (9.0286863, 45.8473973), (9.0287436, 45.8473847), (9.0288173, 45.8474098)];green;50;41
[(9.0281126, 45.8475295), (9.0282829, 45.8475025)];green;50;41
[(9.025033, 45.8488912), (9.0251326, 45.848816), (9.0253857, 45.8486249), (9.0256895, 45.8484994), (9.0259708, 45.8483688), (9.026357, 45.8481656), (9.0266731, 45.847947), (9.0272067, 45.8476753), (9.0275299, 45.8475628), (9.0276397, 45.847545), (9.0279964, 45.8475318), (9.0281126, 45.8475295)];green;50;41
[(9.0286899, 45.8477678), (9.0286207, 45.8478779)];green;50;41
[(9.0286207, 45.8478779), (9.0284887, 45.8480657), (9.0284256, 45.8481629), (9.0282727, 45.8485674)];green;50;41
[(9.0248909, 45.8490005), (9.025033, 45.8488912)];green;50;41
[(9.0272362, 45.850969), (9.0271786, 45.8510419)];green;50;41
[(9.0271786, 45.8510419), (9.0271625, 45.8510563), (9.0267482, 45.8513047), (9.0260711, 45.8517666), (9.0259245, 45.8518868), (9.0255503, 45.8523469), (9.0254806, 45.852402), (9.0252767, 45.8525383), (9.0252569, 45.8525696), (9.0252526, 45.8526075), (9.0252633, 45.8526486), (9.0252874, 45.8526813), (9.025325, 45.8527065), (9.0253839, 45.8527216), (9.0254376, 45.8527242), (9.0254859, 45.8527186), (9.0255409, 45.8527084), (9.025907, 45.8526159), (9.0259687, 45.8526009), (9.0260183, 45.8525888), (9.0260579, 45.8525827), (9.0260836, 45.8525844), (9.0261015, 45.8525907), (9.0261115, 45.8526019), (9.0261162, 45.8526131), (9.0261203, 45.8526411), (9.0261162, 45.8526682), (9.0260277, 45.8530157), (9.0260317, 45.853053), (9.0260452, 45.8530801), (9.0260706, 45.8530988), (9.0261109, 45.8531044), (9.0261524, 45.8531063), (9.0262005, 45.8530981), (9.0267345, 45.852982), (9.0267787, 45.8529746), (9.0268337, 45.8529671), (9.0268753, 45.852969), (9.0269035, 45.852983)];green;50;41
[(8.9975317, 45.8347728), (8.9975552, 45.8350396), (8.9976658, 45.835616), (8.9976768, 45.8356792)];green;50;48
[(8.9975235, 45.8345812), (8.9975317, 45.8347728)];green;50;48
[(8.9800522, 45.8730585), (8.9804431, 45.8729925), (8.9810175, 45.87289), (8.9815886, 45.8727719), (8.9820756, 45.8726371)];green;50;54
[(9.0227295, 45.8593246), (9.022706, 45.8593393), (9.0225958, 45.859408), (9.0225161, 45.8594629), (9.0222885, 45.859667), (9.0220705, 45.8598793), (9.021801, 45.8601505), (9.0214652, 45.8604795)];green;50;43
[(9.0229041, 45.8593255), (9.0228806, 45.8593429), (9.0228503, 45.8593541), (9.0228165, 45.8593578), (9.0227827, 45.8593537), (9.0227526, 45.8593423), (9.0227295, 45.8593246)];green;50;43
[(9.004822, 45.8417116), (9.0053154, 45.8426458), (9.0054244, 45.8428636), (9.0054937, 45.8429282), (9.005523, 45.8429447), (9.005677, 45.8429978), (9.0059422, 45.8430398), (9.0073295, 45.8432598)];orange;50;31
[(8.981125, 45.8746491), (8.9811798, 45.8746713)];green;50;54
[(8.9815352, 45.8741307), (8.9815047, 45.8740863), (8.9814771, 45.8740555), (8.9814336, 45.8740172), (8.9813743, 45.8739771)];green;50;54
[(8.9803381, 45.8775873), (8.9808422, 45.8775243)];green;50;54
[(8.9813743, 45.8739771), (8.9811977, 45.8738854), (8.9811058, 45.873837), (8.9810387, 45.873796), (8.9809774, 45.8737532), (8.980923, 45.873713), (8.9808729, 45.8736698), (8.98083, 45.8736302), (8.9807842, 45.8735813), (8.9807241, 45.873512), (8.9806372, 45.8734001), (8.9804584, 45.8731609)];green;50;54
[(8.9810431, 45.8760902), (8.9808343, 45.8760335)];green;50;54
[(9.0122627, 45.8493616), (9.0122158, 45.8493224), (9.0121903, 45.8492915), (9.0121688, 45.8492626), (9.0121514, 45.8492271), (9.0121367, 45.849185), (9.0121259, 45.8491383), (9.0121286, 45.8490963), (9.012146, 45.8490505), (9.0121769, 45.8490047), (9.0122091, 45.8489618), (9.0122413, 45.8489169), (9.0122748, 45.8488758), (9.0123204, 45.8488245), (9.0133379, 45.8478448), (9.0138396, 45.847288), (9.0138825, 45.8472262), (9.0140575, 45.8469762), (9.0141895, 45.8467404), (9.0142822, 45.8465438), (9.0143559, 45.8463261)];orange;50;31
[(8.9846479, 45.8341445), (8.9846418, 45.834245), (8.9846142, 45.8343923), (8.9844622, 45.8347142), (8.9843605, 45.8349572), (8.984339, 45.8350417), (8.9843328, 45.8350724), (8.98433, 45.8351203), (8.9843342, 45.8352071), (8.9843356, 45.8352978), (8.9843361, 45.8353319)];green;50;47
[(8.9977051, 45.8358179), (8.9978066, 45.8363465), (8.9978158, 45.8364649), (8.9978765, 45.8372427), (8.9978942, 45.8378342), (8.9979281, 45.8383766), (8.9979884, 45.8392365), (8.9980037, 45.8394543), (8.9980573, 45.8396264)];green;50;48
[(8.9976768, 45.8356792), (8.9977051, 45.8358179)];green;50;48
[(8.9885543, 45.8565911), (8.9886042, 45.8565865), (8.9887082, 45.856577), (8.98889, 45.8565445), (8.9891025, 45.8564955), (8.9897673, 45.8563663), (8.9900297, 45.85632), (8.9915058, 45.8560597), (8.9916879, 45.8560287), (8.99187, 45.8559976)];orange;50;39
[(8.9886974, 45.8701263), (8.9886666, 45.8701354), (8.9886133, 45.8701374), (8.9878908, 45.8701057), (8.9878505, 45.8701071), (8.9877604, 45.8701141), (8.9876805, 45.870123), (8.9875595, 45.8701413), (8.9874236, 45.8701668), (8.9871429, 45.8702286), (8.9870257, 45.8702549), (8.9861659, 45.8704414), (8.985952, 45.8704914), (8.98588, 45.8705161), (8.9858284, 45.8705382)];green;50;54
[(9.0203958, 45.8378522), (9.0203499, 45.8377861), (9.0201391, 45.8374759)];green;50;50
[(8.988773, 45.8700744), (8.9886974, 45.8701263)];green;50;54
[(8.9820987, 45.877422), (8.9815827, 45.8774794), (8.9815366, 45.8774835), (8.981478, 45.8774887), (8.9813562, 45.8774994)];green;50;54
[(8.9695731, 45.8619807), (8.9697104, 45.8618374), (8.9697287, 45.861812), (8.9699163, 45.8615505), (8.9700279, 45.8613353), (8.9700763, 45.8611402), (8.9702339, 45.8605045), (8.9702662, 45.8602882), (8.9702768, 45.8602176), (8.9703034, 45.8601401), (8.9703136, 45.8601158), (8.9703558, 45.8600038)];green;50;42
[(8.9708154, 45.8626481), (8.9707684, 45.8628546), (8.9707044, 45.8631985), (8.9706752, 45.8634132), (8.9706493, 45.8636395), (8.9706313, 45.8638655), (8.9706212, 45.8640725), (8.9706176, 45.8642826), (8.9706247, 45.8645072)];red;120;42
[(8.9694168, 45.8621289), (8.9695731, 45.8619807)];green;50;42
[(8.9704911, 45.8645068), (8.9704857, 45.8642739), (8.9704915, 45.8640267), (8.9704982, 45.8638225), (8.970523, 45.8635475), (8.9705612, 45.8632548), (8.9706102, 45.862961), (8.9706509, 45.8627657), (8.9706995, 45.862565)];red;120;42
[(8.9706995, 45.862565), (8.9708062, 45.8621753), (8.970869, 45.8619745), (8.9709401, 45.8617665), (8.9710775, 45.8614264), (8.9711928, 45.8611763), (8.9712974, 45.8609672), (8.971414, 45.8607501)];red;120;42
[(8.996199, 45.8406535), (8.9963854, 45.8405838)];green;50;96
[(8.9963854, 45.8405838), (8.9971947, 45.8402774), (8.9972014, 45.8402749), (8.9977015, 45.8400749)];green;50;96
[(8.9852489, 45.8311035), (8.9852656, 45.8310562), (8.9853075, 45.8308888), (8.9852961, 45.8308271), (8.9852627, 45.8307773)];green;50;48
[(8.9811596, 45.8762508), (8.9811154, 45.8761269), (8.9810431, 45.8760902)];green;50;54
[(9.0269035, 45.852983), (9.0269155, 45.8530082), (9.0269146, 45.8530197), (9.026886, 45.8530614), (9.0268579, 45.853096), (9.0267068, 45.8532391), (9.0258731, 45.853936), (9.0254386, 45.854355), (9.0251784, 45.8546445), (9.0251034, 45.8548602), (9.0250335, 45.8550611)];green;50;41
[(9.0237528, 45.8281242), (9.0237329, 45.8282093), (9.0236779, 45.8282943), (9.0235554, 45.8284084), (9.0234142, 45.8285143), (9.0231988, 45.8286459), (9.0230094, 45.8287644), (9.0224558, 45.8290126), (9.0223976, 45.8290699), (9.0223834, 45.8291402), (9.0224234, 45.8291859), (9.0225061, 45.8292192), (9.0226013, 45.8292171), (9.0226892, 45.8291823), (9.0228099, 45.8290551), (9.0229189, 45.8289688), (9.0230468, 45.8289211), (9.023156, 45.8289023), (9.0233163, 45.8289008), (9.0237647, 45.8289812), (9.023878, 45.8290009), (9.0240125, 45.828996), (9.024147, 45.8289738), (9.0242625, 45.8289309), (9.024331, 45.8288776), (9.0243912, 45.8288159), (9.0244407, 45.8287), (9.024446, 45.8285809), (9.0244543, 45.8284627), (9.0245302, 45.8283776), (9.0245885, 45.8283614), (9.024669, 45.8283714), (9.0247658, 45.828428), (9.0249249, 45.8285564), (9.025036, 45.8286345), (9.0252326, 45.8287374), (9.0255045, 45.8288502), (9.025646, 45.828881), (9.0257561, 45.8288861), (9.0259897, 45.8288714), (9.026347, 45.8288488), (9.0264542, 45.8288629), (9.0270691, 45.8290004), (9.0279703, 45.8292019), (9.0281305, 45.8292139), (9.0286595, 45.8291808), (9.0293474, 45.8291253)];green;50;50
[(8.9986416, 45.8685833), (8.9987754, 45.8687348)];orange;50;39
[(8.9987754, 45.8687348), (8.9988576, 45.8688549), (8.9988784, 45.8689152), (8.9988687, 45.8690045), (8.9988177, 45.8690906), (8.99873, 45.8691695), (8.9973635, 45.8699462), (8.9973263, 45.8699742), (8.9973096, 45.869993), (8.9973026, 45.8700135), (8.9973024, 45.8700271), (8.9973102, 45.8700413), (8.9973282, 45.8700554), (8.9973469, 45.870062), (8.9973719, 45.8700642), (8.9974026, 45.8700609), (8.9974326, 45.8700511), (8.9974642, 45.8700358), (8.9980307, 45.8697614), (8.998073, 45.8697463), (8.9980994, 45.869742), (8.9981274, 45.8697416), (8.9981544, 45.8697454), (8.9981757, 45.8697526), (8.998192, 45.8697663)];orange;50;39
[(8.9949892, 45.8703039), (8.9950569, 45.8703091), (8.9951703, 45.8703097), (8.9952512, 45.8703057), (8.9953432, 45.8702956), (8.9954461, 45.8702799)];orange;50;38
[(8.9954461, 45.8702799), (8.9955459, 45.8702544), (8.9956254, 45.8702283), (8.995692, 45.8701999), (8.9957688, 45.8701649), (8.9958379, 45.870125), (8.9958868, 45.8700885), (8.9959998, 45.8699945), (8.9976284, 45.8685815), (8.9977345, 45.8685138), (8.9978525, 45.8684746), (8.9980425, 45.8684518)];orange;50;38
[(8.9804979, 45.8575239), (8.980618, 45.8575077)];green;50;42
[(8.9880779, 45.8564384), (8.9880535, 45.8564406), (8.9879903, 45.8564463), (8.9877724, 45.8564573), (8.9861471, 45.8566762), (8.9844243, 45.8569451), (8.9841153, 45.8569908), (8.9839948, 45.8570086), (8.9837655, 45.8570425), (8.9819856, 45.8573056), (8.980618, 45.8575077)];orange;50;39
[(8.9695338, 45.8651935), (8.9693774, 45.8650748), (8.9692105, 45.8649613)];red;100;42
[(8.9758749, 45.8775627), (8.9758335, 45.8775231), (8.9757912, 45.8774783), (8.9757451, 45.8774211), (8.9756934, 45.8773465), (8.9755097, 45.8770418), (8.9752471, 45.8766017), (8.9752155, 45.8765393), (8.9751876, 45.8764746), (8.9751665, 45.8764126), (8.9751485, 45.8763493), (8.9751304, 45.8762577), (8.9751221, 45.8760735), (8.975108, 45.875441), (8.9750891, 45.8752319), (8.974939, 45.8746825), (8.974842, 45.8744553), (8.9747653, 45.8743313), (8.9746898, 45.8742185), (8.9745278, 45.8740874), (8.9744687, 45.8739842), (8.9744287, 45.8738853), (8.9744338, 45.8737886), (8.9744375, 45.873775), (8.9744502, 45.8737277)];orange;80;54
[(8.9769262, 45.8779129), (8.9767912, 45.8779064)];green;50;54
[(8.982778, 45.8364974), (8.982861, 45.8364122), (8.9828997, 45.8363818)];green;50;47
[(8.9982418, 45.8396922), (8.9988633, 45.8395613)];green;50;96
[(8.9979899, 45.8396671), (8.9980187, 45.8396428), (8.9980573, 45.8396264)];green;50;96
[(9.0026972, 45.8633275), (9.0026453, 45.8633231), (9.0025985, 45.863307), (9.0025618, 45.863281), (9.0025396, 45.8632481), (9.0025341, 45.8632119), (9.0025462, 45.8631765)];orange;50;39
